,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,collection_date,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),investigation_type,project_name,sample_name,sequencing_method,sewage_type,wastewater_type,wastewater/sludge_environmental_package,rundate,experiment_id,SRA_id,sample,geo_loc_name,ww_population,ww_sample_duration,ww_sample_matrix,isolation_source,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,fasta_file,collection_site_id,sequenced_by,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,ww_population_source,purpose_of_ww_sampling,concentration_method,extraction_method,extraction_control,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_flow,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_processing_protocol,collection_time,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,ww_pre_treatment,ww_surv_target_2,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,ww_surv_target_2_gene,ww_surv_target_2_known_present,purpose_of_ww_sequencing,quality_control_method,quality_control_method_version,quality_control_determination,quality_control_issues,dehosting_method,geo_loc_ENA,site id
SRR25665951,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,2PF00000_07232023,,,,,,SRR25665951,SRX21391610,,USA: Ohio,372208,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0027740,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PF00000_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,16000.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,193813083.3,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0027740
SRR25665870,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,3PD00034_07232023,,,,,,SRR25665870,SRX21391691,,USA: Ohio,54500,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025003,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PD00034_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,48126.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,22273362.94,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025003
SRR25665892,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,2PD00024_07232023,,,,,,SRR25665892,SRX21391669,,USA: Ohio,17000,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0052604,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PD00024_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,22315.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,5488847.087,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0052604
SRR25666021,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,2PD00014_07232023,,,,,,SRR25666021,SRX21391540,,USA: Ohio,7000,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0052876,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PD00014_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,50610.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,8732944.986,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0052876
SRR25665943,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,2PK00000_07232023,,,,,,SRR25665943,SRX21391618,,USA: Ohio,195577,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0034223,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PK00000_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,71074.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,79948275.42,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0034223
SRR25665932,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,4PE00001_07232023,,,,,,SRR25665932,SRX21391629,,USA: Ohio,45000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0026671,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PE00001_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,21879680.11,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0026671
SRR25665896,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,2PD00021_07232023,,,,,,SRR25665896,SRX21391665,,USA: Ohio,12362,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0052922,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PD00021_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,7570823.568,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0052922
SRR25665840,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,3PE00001_07232023,,,,,,SRR25665840,SRX21391699,,USA: Ohio,103379,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024660,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PE00001_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,100616245.2,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024660
SRR25665912,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,1PL00000601_07232023,,,,,,SRR25665912,SRX21391649,,USA: Ohio,200666,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025453,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,1PL00000601_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,49052.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,88919322.81,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025453
SRR25665928,,,,,,,,,,2023-07-23,,,,,,,,,,GenomeTrakr; LFFM ww project,4PE00002601_07232023,,,,,,SRR25665928,SRX21391633,,USA: Ohio,24677,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0136271,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PE00002601_07232023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,33937.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,12946108.3,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0136271
SRR25665909,,,,,,,,,,2023-07-17,,,,,,,,,,GenomeTrakr; LFFM ww project,1PL00001_07172023,,,,,,SRR25665909,SRX21391652,,USA: Ohio,78509,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0026590,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,1PL00001_07172023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,9987.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,25479606.72,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0026590
SRR25665874,,,,,,,,,,2023-07-17,,,,,,,,,,GenomeTrakr; LFFM ww project,3PD00031_07172023,,,,,,SRR25665874,SRX21391687,,USA: Ohio,29000,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025917,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PD00031_07172023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,82105.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,8108352.041,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025917
SRR25665905,,,,,,,,,,2023-07-17,,,,,,,,,,GenomeTrakr; LFFM ww project,1PL00002_07172023,,,,,,SRR25665905,SRX21391656,,USA: Ohio,113629,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0026638,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,1PL00002_07172023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,19831.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,49361769.66,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0026638
SRR25665899,,,,,,,,,,2023-07-17,,,,,,,,,,GenomeTrakr; LFFM ww project,2PA00014_07172023,,,,,,SRR25665899,SRX21391662,,USA: Ohio,1047,0,raw wastewater,wastewater,grab,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0029394,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PA00014_07172023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,16934.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,351740.463,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0029394
SRR25665871,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,3PD00034_07162023,,,,,,SRR25665871,SRX21391690,,USA: Ohio,54500,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025003,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PD00034_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,12429.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,22614050,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025003
SRR25665933,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,4PE00001_07162023,,,,,,SRR25665933,SRX21391628,,USA: Ohio,45000,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0026671,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PE00001_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,13937.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,23923802.47,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0026671
SRR25665921,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,4PF00001601_07162023,,,,,,SRR25665921,SRX21391640,,USA: Ohio,654817,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024741,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PF00001601_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,25136.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,314984114.5,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024741
SRR25665956,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,2PD00008_07162023,,,,,,SRR25665956,SRX21391605,,USA: Ohio,42000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025135,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PD00008_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,10239.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,13513920.07,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025135
SRR25665882,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,2PE00000_07162023,,,,,,SRR25665882,SRX21391679,,USA: Ohio,61000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0026069,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PE00000_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,10323.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,56024094.4,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0026069
SRR25665901,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,1PM00001602_07162023,,,,,,SRR25665901,SRX21391660,,USA: Ohio,566136,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0025461,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,1PM00001602_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,14618.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,376505005.4,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0025461
SRR25665925,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,4PF00000601_07162023,,,,,,SRR25665925,SRX21391636,,USA: Ohio,645940,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024732,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PF00000601_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,40884.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,274063813.2,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024732
SRR25665929,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,4PE00002601_07162023,,,,,,SRR25665929,SRX21391632,,USA: Ohio,24677,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0136271,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,4PE00002601_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,28379.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,13135378.89,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0136271
SRR25665867,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,3PE00000_07162023,,,,,,SRR25665867,SRX21391694,,USA: Ohio,85000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024350,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PE00000_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,9944.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,74913299.21,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024350
SRR25665935,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,3PD00013_07162023,,,,,,SRR25665935,SRX21391626,,USA: Ohio,27000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0028185,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PD00013_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,10155.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,17291761.03,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0028185
SRR25665948,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,2PF00001_07162023,,,,,,SRR25665948,SRX21391613,,USA: Ohio,55000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0027332,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PF00001_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,69855989.06,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0027332
SRR25665863,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,3PE00001_07162023,,,,,,SRR25665863,SRX21391698,,USA: Ohio,103379,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024660,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PE00001_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,80402146.29,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024660
SRR25665917,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,1PK00015001_07162023,,,,,,SRR25665917,SRX21391644,,USA: Ohio,83058,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0040983,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,1PK00015001_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,42989.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,9739864.52,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0040983
SRR25665938,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,3PD00002_07162023,,,,,,SRR25665938,SRX21391623,,USA: Ohio,12000,24,raw wastewater,wastewater,composite,SARS-CoV-2,no,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0024767,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,3PD00002_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,6500.0,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,7267990.625,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0024767
SRR25665944,,,,,,,,,,2023-07-16,,,,,,,,,,GenomeTrakr; LFFM ww project,2PK00000_07162023,,,,,,SRR25665944,SRX21391617,,USA: Ohio,195577,24,raw wastewater,wastewater,composite,SARS-CoV-2,yes,Ohio Department of Health,SARS-CoV-2: wastewater surveillance,,OH0034223,The Ohio State University Infectious Diseases Institute,wastewater treatment plant,oh,2PK00000_07162023,utility provided information,public health surveillance community-level,ceres nanotrap,qiagen allprep powerviral dna/rna kit,bcov vaccine,64336.5,copies/L,N gene (N2),GT-Digital SARS-CoV-2 Wastewater Surveillance Assay For QIAcuity dPCR,58207141.38,NEBNext ARTIC SARS-CoV-2 RT-PCR Module,ARTIC V4.1,400,sovic.1@osu.edu,DRAGEN bcl convert,,,,,,,,,,,,,,,,,,,,,nan: nan,OH0034223
